loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
96,264,1,28,0,1111
0,0,5,0,1,1112
164,0,4,16,0,1113
114,178,2,21,1,1114
-97,241,8,25,1,1115
177,-19,0,17,0,1116
132,118,9,17,0,1117
-172,17,0,17,1,1118
0,0,0,0,0,1119
201,-6,5,20,0,1120
0,0,0,0,1,1121
54,34,7,6,0,1122
-49,36,4,6,0,1123
-186,-3,10,18,0,1124
80,67,1,10,1,1125
-11,-3,2,1,0,1126
176,227,5,28,1,1127
53,115,8,12,1,1128
-111,72,4,13,0,1129
0,0,9,0,0,1130
-75,7,9,7,0,1131
138,13,0,13,0,1132
35,711,0,71,0,1133
99,225,6,24,0,1134
70,591,0,59,0,1135
-199,171,5,26,0,1136
144,45,11,15,0,1137
99,241,3,26,0,1138
-7,77,4,7,0,1139
145,166,2,22,0,1140
-198,136,5,24,0,1141
-45,250,11,25,0,1142
-49,169,10,17,0,1143
156,0,11,15,1,1144
-25,160,0,16,1,1145
-113,31,11,11,0,1146
67,197,0,20,0,1147
75,184,6,19,0,1148
-40,186,0,19,1,1149
0,0,0,0,0,1150
-140,-9,11,14,1,1151
-33,186,4,18,1,1152
-13,175,9,17,0,1153
-2,18,8,1,1,1154
24,153,5,15,0,1155
-100,-5,8,10,0,1156
186,25,4,18,1,1157
-72,173,7,18,0,1158
61,138,11,15,0,1159
0,0,1,0,1,1160
0,0,4,0,1,1161
17,199,5,19,1,1162
156,227,1,27,1,1163
186,178,9,25,1,1164
63,247,5,25,0,1165
-120,127,7,17,1,1166
-149,1,4,14,0,1167
-89,117,4,14,0,1168
201,101,6,22,0,1169
-106,206,10,23,0,1170
-51,30,10,5,1,1171
0,0,10,0,1,1172
6,290,0,29,0,1173
25,93,0,9,0,1174
-138,137,0,19,0,1175
-13,52,3,5,1,1176
89,10,10,8,0,1177
0,0,5,0,0,1178
-230,64,5,23,0,1179
89,74,4,11,0,1180
13,1,8,1,0,1181
38,156,4,16,1,1182
81,197,4,21,0,1183
-25,169,0,17,0,1184
-160,77,4,17,0,1185
16,79,0,8,0,1186
116,220,0,24,0,1187
-199,173,0,26,0,1188
-100,41,5,10,1,1189
-127,160,1,20,0,1190
0,0,0,0,0,1191
47,9,5,4,1,1192
-77,145,2,16,0,1193
176,194,4,26,1,1194
17,23,4,2,1,1195
211,37,10,21,1,1196
-139,-14,7,13,0,1197
122,-6,5,12,1,1198
-2,91,7,9,0,1199
33,26,4,4,0,1200
-8,187,5,18,1,1201
43,67,5,7,0,1202
-227,-9,0,22,1,1203
0,0,10,0,1,1204
-153,209,0,25,1,1205
138,7,10,13,1,1206
0,0,3,0,1,1207
0,0,8,0,0,1208
100,146,0,17,0,1209
0,0,4,0,0,1210
51,30,5,5,1,1211
-133,69,11,14,1,1212
11,-6,0,1,1,1213
92,128,7,15,1,1214
-12,205,3,20,0,1215
39,33,0,5,1,1216
0,0,7,0,1,1217
73,142,3,15,1,1218
0,0,0,0,0,1219
0,0,1,0,1,1220
132,87,9,15,0,1221
0,0,0,0,1,1222
110,22,1,11,1,1223
-162,42,9,16,0,1224
-85,138,11,16,0,1225
0,0,4,0,1,1226
115,153,5,19,1,1227
-171,77,0,18,0,1228
-69,72,7,9,0,1229
130,235,3,26,0,1230
51,8,8,5,1,1231
143,107,10,17,0,1232
143,205,5,24,0,1233
-141,31,10,14,1,1234
-169,186,2,25,1,1235
238,-26,4,23,1,1236
-183,176,1,25,0,1237
-102,58,10,11,0,1238
-39,191,5,19,0,1239
0,0,2,0,0,1240
-199,91,3,21,0,1241
108,222,8,24,1,1242
-76,-23,2,7,1,1243
-122,236,0,26,0,1244
88,159,11,18,0,1245
-143,-12,5,14,0,1246
0,0,7,0,0,1247
180,4,7,18,1,1248
69,79,11,10,1,1249
0,0,3,0,0,1250
0,0,9,0,0,1251
-177,11,0,17,0,1252
164,15,8,16,0,1253
0,0,8,0,1,1254
12,0,8,1,1,1255
-6,68,3,6,0,1256
133,201,0,24,1,1257
-124,30,5,12,0,1258
-223,46,2,22,0,1259
222,121,10,25,0,1260
132,219,6,25,0,1261
136,120,11,18,0,1262
-65,129,5,14,1,1263
-133,228,2,26,0,1264
-171,116,2,20,0,1265
-13,187,5,18,0,1266
121,145,7,18,0,1267
-7,6,0,0,0,1268
187,-3,1,18,0,1269
92,143,5,17,0,1270
0,0,3,0,1,1271
92,160,8,18,1,1272
128,137,6,18,1,1273
-34,14,3,3,0,1274
117,162,11,19,0,1275
0,0,9,0,1,1276
138,175,6,22,0,1277
0,0,6,0,0,1278
167,191,5,25,0,1279
79,169,3,18,0,1280
0,0,9,0,1,1281
0,0,0,0,1,1282
241,21,4,24,0,1283
32,255,2,25,0,1284
12,38,6,3,0,1285
-87,22,9,8,1,1286
18,144,2,14,0,1287
94,230,5,24,1,1288
-85,72,5,11,1,1289
-48,201,4,20,0,1290
-69,222,8,23,1,1291
192,164,1,25,1,1292
143,220,0,26,1,1293
144,148,9,20,1,1294
-174,187,9,25,0,1295
-18,64,0,6,1,1296
61,93,11,11,1,1297
-62,72,5,9,0,1298
75,116,0,13,1,1299
164,-3,2,16,0,1300
0,89,5,8,0,1301
172,197,2,26,0,1302
49,60,0,7,1,1303
-73,200,0,21,1,1304
0,0,5,0,1,1305
65,104,3,12,0,1306
30,61,1,6,0,1307
81,17,10,8,1,1308
-10,250,3,25,0,1309
0,0,0,0,0,1310
0,0,7,0,0,1311
164,246,0,29,1,1312
51,91,10,10,1,1313
43,175,6,18,1,1314
0,0,3,0,0,1315
-165,18,4,16,0,1316
19,24,2,3,0,1317
-180,236,2,29,0,1318
16,241,6,24,0,1319
115,245,11,27,0,1320
107,-9,5,10,0,1321
140,154,3,20,0,1322
0,0,4,0,0,1323
0,0,5,0,1,1324
18,66,11,6,0,1325
0,0,9,0,0,1326
-130,142,5,19,0,1327
164,2,7,16,1,1328
214,132,2,25,1,1329
180,55,1,18,0,1330
50,47,7,6,0,1331
40,57,1,6,1,1332
-141,219,1,26,0,1333
-122,179,7,21,0,1334
-59,46,0,7,0,1335
-30,60,2,6,0,1336
-133,110,0,17,1,1337
-76,166,11,18,1,1338
79,181,10,19,1,1339
98,101,7,14,1,1340
150,219,6,26,0,1341
94,156,3,18,0,1342
136,138,1,19,1,1343
123,181,10,21,1,1344
158,154,8,22,1,1345
-2,3,0,0,0,1346
217,9,5,21,0,1347
-158,217,0,26,0,1348
190,-12,4,19,0,1349
-45,258,10,26,0,1350
103,123,8,16,0,1351
-100,232,4,25,1,1352
-49,42,4,6,1,1353
0,0,3,0,1,1354
179,28,10,18,0,1355
132,203,6,24,1,1356
0,0,2,0,0,1357
85,58,10,10,1,1358
-181,191,6,26,0,1359
-145,117,4,18,0,1360
230,-19,0,23,0,1361
-168,174,5,24,0,1362
129,4,3,12,0,1363
0,0,5,0,0,1364
130,175,6,21,0,1365
0,0,1,0,1,1366
103,-13,3,10,0,1367
-224,31,6,22,0,1368
164,187,3,24,0,1369
-4,11,2,1,1,1370
0,0,10,0,0,1371
176,170,6,24,0,1372
-5,18,4,1,0,1373
130,138,11,18,0,1374
-135,0,9,13,1,1375
158,204,1,25,1,1376
-161,132,0,20,0,1377
71,134,2,15,0,1378
84,7,2,8,1,1379
140,-16,8,14,0,1380
-59,93,8,11,0,1381
0,0,2,0,0,1382
149,214,3,26,1,1383
-166,70,4,18,0,1384
0,0,3,0,1,1385
-48,130,7,13,1,1386
163,77,8,18,0,1387
213,125,4,24,0,1388
0,0,2,0,0,1389
162,51,8,16,0,1390
-93,186,5,20,1,1391
113,-8,6,11,0,1392
20,15,1,2,1,1393
-201,181,0,27,0,1394
-126,133,5,18,0,1395
121,145,4,18,0,1396
0,0,11,0,1,1397
113,8,4,11,1,1398
0,0,7,0,1,1399
46,107,2,11,1,1400
8,196,6,19,0,1401
-201,141,3,24,1,1402
-115,133,6,17,1,1403
-168,197,0,25,0,1404
-82,141,10,16,1,1405
0,0,7,0,0,1406
0,0,4,0,0,1407
233,34,1,23,0,1408
-209,38,0,21,0,1409
134,12,3,13,1,1410
0,0,5,0,0,1411
0,0,5,0,1,1412
138,31,7,14,0,1413
141,224,6,26,1,1414
-185,192,3,26,0,1415
10,244,6,24,1,1416
-26,58,0,6,0,1417
0,0,2,0,0,1418
-19,6,10,1,1,1419
92,41,7,10,0,1420
-117,240,1,26,0,1421
6,20,4,2,1,1422
-153,232,11,27,0,1423
-108,53,3,12,1,1424
85,163,6,18,0,1425
-41,105,4,11,1,1426
0,0,2,0,1,1427
-223,166,0,27,1,1428
49,163,4,17,0,1429
-97,115,9,15,0,1430
0,83,1,8,1,1431
141,110,5,17,0,1432
-166,203,4,26,0,1433
-79,7,3,7,0,1434
0,0,11,0,1,1435
84,74,7,11,1,1436
195,160,11,25,0,1437
-193,0,1,19,0,1438
-3,78,8,7,0,1439
-174,203,3,26,0,1440
174,45,8,17,1,1441
121,150,11,19,0,1442
0,0,9,0,1,1443
-197,61,5,20,0,1444
80,84,4,11,0,1445
-111,156,3,19,1,1446
0,0,8,0,1,1447
-16,7,3,1,0,1448
0,0,8,0,1,1449
-82,158,1,17,1,1450
-84,237,9,25,0,1451
-113,169,0,20,1,1452
-1,49,10,4,0,1453
87,247,6,26,0,1454
121,3,3,12,1,1455
-159,38,6,16,1,1456
-61,72,1,9,0,1457
0,0,11,0,1,1458
67,250,0,25,1,1459
143,244,9,28,0,1460
43,217,8,22,0,1461
-174,396,0,43,0,1462
-113,-16,7,11,1,1463
107,242,6,26,0,1464
-227,114,6,25,0,1465
9,23,1,2,1,1466
67,148,0,16,0,1467
-169,213,5,27,1,1468
66,68,9,9,0,1469
0,0,7,0,1,1470
-160,213,6,26,0,1471
-65,169,6,18,1,1472
97,137,1,16,0,1473
148,17,1,14,1,1474
0,0,9,0,0,1475
118,137,3,18,1,1476
140,-38,8,14,1,1477
-102,156,10,18,0,1478
0,0,3,0,0,1479
79,155,2,17,0,1480
228,54,5,23,0,1481
-4,13,7,1,0,1482
0,0,10,0,0,1483
-115,53,3,12,1,1484
13,75,10,7,1,1485
-1,0,10,0,1,1486
-152,195,4,24,0,1487
128,-3,11,12,0,1488
0,0,3,0,1,1489
-179,78,4,19,0,1490
0,0,7,0,0,1491
-184,-28,8,18,1,1492
153,204,0,25,0,1493
-93,131,10,16,0,1494
-158,137,7,20,0,1495
-21,55,2,5,1,1496
0,0,4,0,1,1497
0,0,7,0,1,1498
-97,263,4,28,0,1499
0,0,11,0,1,1500
-104,160,1,19,0,1501
0,0,11,0,0,1502
-60,99,9,11,0,1503
136,30,9,13,0,1504
-100,97,0,13,0,1505
129,112,6,17,1,1506
0,0,9,0,0,1507
0,0,6,0,1,1508
173,217,7,27,0,1509
-4,15,5,1,1,1510
-67,20,2,6,1,1511
1,69,7,6,0,1512
-108,168,4,19,0,1513
91,63,1,11,1,1514
-48,116,9,12,0,1515
7,26,2,2,1,1516
-173,-12,6,17,1,1517
0,41,8,4,0,1518
-113,116,9,16,1,1519
147,12,5,14,0,1520
-79,250,4,26,0,1521
12,42,9,4,1,1522
155,116,2,19,0,1523
62,229,5,23,1,1524
43,192,3,19,0,1525
186,-5,1,18,1,1526
-59,183,5,19,0,1527
0,0,1,0,1,1528
0,0,6,0,1,1529
49,135,10,14,0,1530
108,235,4,25,0,1531
-134,120,7,17,0,1532
143,211,7,25,0,1533
28,66,9,7,0,1534
-109,153,6,18,0,1535
0,0,7,0,1,1536
-112,115,0,16,1,1537
-81,252,5,26,0,1538
21,56,3,5,0,1539
-158,53,11,16,0,1540
4,28,8,2,0,1541
144,14,4,14,0,1542
-180,74,11,19,0,1543
-215,140,4,25,1,1544
0,0,2,0,1,1545
10,89,0,8,1,1546
177,183,8,25,1,1547
228,57,5,23,0,1548
99,153,7,18,0,1549
-79,168,5,18,1,1550
-114,119,0,16,0,1551
-10,9,3,1,1,1552
173,78,2,18,0,1553
10,14,11,1,0,1554
58,72,0,9,1,1555
0,0,1,0,1,1556
29,6,4,2,1,1557
0,0,9,0,1,1558
-181,209,10,27,0,1559
-35,291,8,29,0,1560
146,150,3,20,0,1561
-163,127,1,20,0,1562
96,7,9,9,0,1563
138,-18,11,13,0,1564
0,0,6,0,0,1565
-143,31,2,14,0,1566
0,0,5,0,1,1567
72,19,0,7,0,1568
-100,42,5,10,1,1569
15,271,2,27,1,1570
-164,209,0,26,0,1571
1,63,1,6,0,1572
83,97,11,12,1,1573
128,112,3,17,1,1574
182,9,11,18,1,1575
118,18,4,11,0,1576
123,243,0,27,0,1577
-120,220,7,25,0,1578
-8,56,5,5,1,1579
15,166,6,16,0,1580
-62,99,4,11,0,1581
-75,253,0,26,0,1582
11,198,8,19,1,1583
151,-3,7,15,1,1584
121,227,5,25,0,1585
-158,-8,4,15,0,1586
87,194,0,21,1,1587
-2,222,3,22,0,1588
-239,0,9,23,0,1589
133,235,6,27,0,1590
132,127,6,18,1,1591
-18,20,6,2,1,1592
-27,30,11,4,1,1593
-145,214,0,25,1,1594
-133,129,3,18,1,1595
10,40,6,4,1,1596
-7,42,4,4,1,1597
0,0,11,0,1,1598
-100,203,1,22,0,1599
40,119,8,12,0,1600
-146,38,9,15,0,1601
-136,139,3,19,0,1602
115,20,8,11,0,1603
143,143,2,20,0,1604
-237,0,0,23,1,1605
11,82,8,8,0,1606
-115,110,8,15,0,1607
0,0,10,0,0,1608
176,114,0,20,1,1609
92,211,4,23,1,1610
-97,-5,3,9,0,1611
68,146,9,16,0,1612
144,99,0,17,0,1613
-56,205,0,21,0,1614
70,208,5,21,0,1615
49,79,1,9,1,1616
99,157,2,18,1,1617
0,0,5,0,0,1618
100,154,7,18,0,1619
0,0,1,0,1,1620
-12,101,4,10,1,1621
0,0,10,0,1,1622
0,15,7,1,1,1623
108,33,6,11,0,1624
174,210,6,27,0,1625
93,-1,0,9,0,1626
-174,168,6,24,1,1627
-18,41,2,4,1,1628
2,160,4,16,1,1629
56,26,8,6,1,1630
94,7,2,9,1,1631
-71,95,4,11,0,1632
-108,114,11,15,0,1633
159,-21,10,16,0,1634
-21,248,1,24,0,1635
-65,39,3,7,0,1636
-220,115,10,24,0,1637
67,61,7,9,1,1638
-71,208,3,21,0,1639
-133,214,6,25,0,1640
111,132,0,17,0,1641
227,-18,2,22,0,1642
-238,22,7,23,0,1643
0,0,8,0,1,1644
9,0,6,0,1,1645
127,163,6,20,0,1646
226,20,4,22,0,1647
118,28,10,12,0,1648
0,0,9,0,1,1649
0,0,4,0,0,1650
20,74,3,7,1,1651
0,0,2,0,1,1652
176,2,6,17,1,1653
-223,174,6,28,0,1654
72,63,10,9,0,1655
108,152,0,18,0,1656
21,15,1,2,0,1657
-128,160,5,20,0,1658
44,184,4,18,1,1659
0,0,3,0,1,1660
84,123,5,14,1,1661
28,194,4,19,1,1662
0,0,4,0,1,1663
-112,96,3,14,1,1664
-34,19,2,3,0,1665
0,0,2,0,1,1666
147,31,8,15,0,1667
87,109,1,13,0,1668
0,0,4,0,0,1669
97,110,10,14,0,1670
167,68,2,18,1,1671
150,116,11,18,1,1672
-23,40,3,4,0,1673
108,14,1,10,0,1674
51,61,3,7,1,1675
159,99,4,18,1,1676
-198,20,6,19,1,1677
0,0,8,0,0,1678
64,69,7,9,0,1679
103,28,0,10,1,1680
184,169,10,24,0,1681
-101,129,4,16,0,1682
-8,277,6,27,0,1683
-192,196,1,27,0,1684
-38,13,10,4,1,1685
59,254,9,26,1,1686
132,148,3,19,1,1687
-152,119,9,19,1,1688
151,157,4,21,0,1689
-192,66,2,20,0,1690
-237,70,0,24,1,1691
230,85,3,24,0,1692
-34,52,6,6,0,1693
-12,59,5,6,0,1694
-228,66,9,23,0,1695
0,0,5,0,1,1696
0,0,5,0,1,1697
0,0,2,0,1,1698
117,89,6,14,1,1699
-166,101,8,19,1,1700
9,64,3,6,1,1701
-31,116,5,12,1,1702
-131,52,6,14,0,1703
215,146,5,25,1,1704
69,61,8,9,1,1705
-177,158,4,23,0,1706
-7,50,3,5,0,1707
236,-16,11,23,0,1708
-122,63,10,13,0,1709
-16,251,2,25,1,1710
-189,173,3,25,1,1711
167,176,3,24,0,1712
-71,77,0,10,1,1713
-237,58,9,24,0,1714
187,12,3,18,0,1715
-88,171,9,19,1,1716
166,31,6,16,0,1717
-113,128,9,17,0,1718
67,208,6,21,0,1719
117,25,9,11,1,1720
13,68,0,6,0,1721
12,75,10,7,0,1722
0,0,8,0,0,1723
0,0,10,0,1,1724
-181,191,7,26,1,1725
-8,37,0,3,0,1726
0,0,3,0,0,1727
-108,-5,9,10,0,1728
209,125,7,24,1,1729
-176,34,7,17,1,1730
7,150,5,15,0,1731
-44,66,9,7,0,1732
94,173,1,19,0,1733
103,26,4,10,1,1734
-231,15,10,23,0,1735
0,0,8,0,1,1736
17,1,0,1,0,1737
-1,257,0,25,0,1738
17,6,1,1,1,1739
117,173,10,20,0,1740
49,242,3,24,1,1741
29,130,1,13,1,1742
-241,-11,7,24,1,1743
15,196,8,19,0,1744
-192,94,11,21,0,1745
159,143,9,21,1,1746
47,94,0,10,0,1747
0,0,7,0,1,1748
0,0,3,0,1,1749
101,2,6,10,1,1750
98,156,11,18,0,1751
121,25,5,12,0,1752
47,86,7,9,0,1753
-91,149,1,17,0,1754
-15,60,5,6,0,1755
0,0,3,0,0,1756
0,0,1,0,1,1757
-7,252,2,25,0,1758
-33,260,7,26,1,1759
100,3,6,10,0,1760
-193,19,1,19,1,1761
115,112,0,16,0,1762
92,137,6,16,0,1763
0,0,5,0,1,1764
123,154,7,19,1,1765
164,199,6,25,0,1766
132,102,4,16,1,1767
-198,135,9,23,0,1768
-148,217,0,26,0,1769
0,0,0,0,0,1770
-102,38,8,10,0,1771
-54,244,2,24,0,1772
163,210,4,26,0,1773
103,196,11,22,0,1774
81,206,2,22,0,1775
-133,192,0,23,0,1776
-168,88,4,18,0,1777
-142,211,10,25,0,1778
-133,149,5,19,1,1779
0,0,4,0,0,1780
0,0,4,0,1,1781
18,4,4,1,0,1782
4,93,5,9,0,1783
-135,234,0,27,0,1784
23,36,6,4,1,1785
0,0,1,0,1,1786
-76,21,4,7,0,1787
79,0,3,7,1,1788
99,85,5,13,0,1789
-78,22,7,8,1,1790
-149,359,0,38,0,1791
130,229,5,26,0,1792
1,33,9,3,1,1793
15,9,7,1,1,1794
187,179,11,25,1,1795
0,0,3,0,1,1796
86,83,2,11,1,1797
102,227,3,24,0,1798
153,215,10,26,1,1799
-123,58,5,13,1,1800
223,52,2,22,0,1801
0,0,3,0,1,1802
121,162,11,20,1,1803
36,33,6,4,1,1804
92,26,7,9,0,1805
12,181,9,18,0,1806
162,224,7,27,0,1807
-6,78,0,7,1,1808
0,0,0,0,0,1809
84,15,8,8,1,1810
87,-21,5,8,1,1811
-95,87,1,12,0,1812
-175,135,7,22,0,1813
-119,106,1,15,1,1814
58,60,5,8,1,1815
-105,230,5,25,0,1816
-120,47,6,12,0,1817
30,2,10,3,1,1818
133,208,5,24,0,1819
0,0,7,0,0,1820
-136,220,3,25,0,1821
-149,95,7,17,0,1822
164,120,9,20,0,1823
-67,135,10,15,0,1824
102,118,9,15,1,1825
-62,169,11,18,0,1826
0,0,2,0,1,1827
50,157,1,16,1,1828
-105,21,9,10,1,1829
-99,259,6,27,0,1830
125,224,11,25,0,1831
11,169,6,16,1,1832
-52,28,2,5,1,1833
0,0,6,0,1,1834
-115,95,9,14,0,1835
-132,179,1,22,1,1836
87,138,10,16,1,1837
144,219,1,26,0,1838
138,19,6,13,1,1839
81,156,6,17,1,1840
0,12,10,1,1,1841
-21,260,6,26,1,1842
0,108,9,10,0,1843
54,85,2,10,0,1844
0,0,11,0,1,1845
52,13,3,5,1,1846
165,211,9,26,0,1847
0,0,11,0,1,1848
29,96,5,10,0,1849
90,108,8,14,0,1850
119,239,2,26,0,1851
-189,187,8,26,0,1852
100,-2,9,10,1,1853
59,18,8,6,0,1854
-60,74,7,9,0,1855
-122,148,10,19,1,1856
1,57,10,5,0,1857
179,179,4,25,0,1858
0,0,11,0,1,1859
189,82,9,20,0,1860
118,49,4,12,0,1861
-153,197,11,24,0,1862
78,194,4,20,0,1863
0,0,8,0,0,1864
-163,183,0,24,0,1865
-56,279,5,28,0,1866
0,0,6,0,1,1867
51,190,5,19,0,1868
0,0,0,0,1,1869
0,0,7,0,1,1870
148,7,6,14,0,1871
-227,8,5,22,0,1872
36,137,2,14,0,1873
0,0,0,0,1,1874
18,199,9,19,0,1875
-138,76,2,15,1,1876
0,0,3,0,1,1877
163,-14,2,16,0,1878
190,3,4,19,0,1879
-11,167,11,16,0,1880
-31,85,0,9,0,1881
23,58,4,6,0,1882
-106,111,10,15,0,1883
0,2,1,0,1,1884
-191,8,1,19,0,1885
0,0,10,0,0,1886
-54,108,3,12,1,1887
73,265,6,27,1,1888
0,0,11,0,0,1889
0,0,2,0,0,1890
192,214,0,28,0,1891
15,41,7,4,0,1892
0,0,4,0,0,1893
133,100,3,16,0,1894
187,163,6,24,0,1895
21,20,10,2,0,1896
176,167,4,24,1,1897
-147,205,4,25,0,1898
3,100,5,10,1,1899
-141,143,0,20,0,1900
-212,189,10,28,0,1901
-48,48,8,6,1,1902
-19,0,6,1,0,1903
0,158,4,15,1,1904
168,39,8,17,1,1905
151,115,7,18,1,1906
-8,16,8,1,1,1907
-12,264,5,26,1,1908
136,28,2,13,0,1909
0,0,9,0,0,1910
-215,135,0,25,1,1911
146,140,7,20,1,1912
92,140,5,16,1,1913
11,261,0,26,1,1914
-11,186,5,18,1,1915
-154,109,8,18,0,1916
0,0,0,0,1,1917
0,0,2,0,1,1918
-122,138,10,18,0,1919
23,199,5,20,0,1920
-228,-3,3,22,0,1921
0,0,2,0,1,1922
0,0,7,0,1,1923
-41,63,6,7,1,1924
-181,158,6,24,0,1925
-84,85,5,11,0,1926
-169,94,7,19,1,1927
-48,173,4,17,0,1928
0,0,2,0,0,1929
-66,233,7,24,0,1930
0,0,8,0,0,1931
177,63,2,18,0,1932
0,0,11,0,1,1933
-128,78,2,14,1,1934
210,-8,0,21,0,1935
-52,20,10,5,1,1936
31,237,8,23,0,1937
-18,141,7,14,0,1938
-145,229,1,27,0,1939
169,13,11,16,1,1940
97,116,6,15,0,1941
133,134,11,18,0,1942
-141,70,11,15,1,1943
59,13,0,6,1,1944
-118,40,4,12,1,1945
1,275,4,27,0,1946
0,0,8,0,0,1947
4,7,8,0,1,1948
-28,0,6,2,0,1949
9,13,5,1,1,1950
-16,76,1,7,1,1951
-186,169,9,25,1,1952
35,135,1,13,1,1953
-231,66,0,24,1,1954
91,159,3,18,0,1955
143,69,4,15,1,1956
-12,72,2,7,0,1957
-65,194,7,20,1,1958
-128,57,10,14,1,1959
-205,179,0,27,0,1960
191,4,4,19,1,1961
72,20,3,7,0,1962
74,10,1,7,1,1963
-159,199,10,25,0,1964
0,0,2,0,0,1965
110,135,7,17,0,1966
-119,109,2,16,0,1967
-186,204,6,27,0,1968
67,35,0,7,0,1969
20,71,2,7,1,1970
-122,137,4,18,1,1971
-20,15,0,2,1,1972
-23,254,11,25,0,1973
0,0,9,0,0,1974
-175,145,1,22,0,1975
114,162,1,19,1,1976
0,0,6,0,1,1977
99,235,1,25,0,1978
0,0,6,0,1,1979
140,97,10,17,0,1980
68,169,9,18,1,1981
-5,89,6,8,0,1982
67,97,8,11,0,1983
-194,186,10,26,1,1984
0,0,11,0,1,1985
0,0,5,0,0,1986
-154,78,4,17,0,1987
121,53,2,13,1,1988
156,104,6,18,1,1989
-187,183,2,26,1,1990
8,48,8,4,0,1991
0,0,4,0,1,1992
-117,199,6,23,1,1993
-64,20,9,6,0,1994
129,224,1,25,0,1995
-49,9,5,4,0,1996
1,146,4,14,1,1997
0,0,9,0,1,1998
-143,219,0,26,0,1999
-97,181,7,20,0,2000
119,186,2,22,1,2001
77,173,4,18,0,2002
201,21,9,20,0,2003
-123,215,4,24,0,2004
-134,141,9,19,0,2005
0,0,6,0,0,2006
-12,96,3,9,1,2007
31,23,0,3,1,2008
97,252,0,27,0,2009
107,225,7,24,1,2010
130,231,5,26,0,2011
170,42,4,17,1,2012
0,0,9,0,0,2013
-66,42,3,7,1,2014
79,183,5,19,0,2015
3,260,5,26,1,2016
-157,-2,7,15,1,2017
60,61,9,8,1,2018
-18,213,10,21,0,2019
-123,171,9,21,1,2020
0,0,2,0,1,2021
-18,192,2,19,1,2022
116,121,3,16,1,2023
-60,74,1,9,0,2024
-145,214,7,25,1,2025
66,160,10,17,0,2026
214,-2,5,21,1,2027
-177,-5,2,17,1,2028
0,0,8,0,1,2029
0,0,3,0,1,2030
-158,205,1,25,0,2031
94,261,10,27,0,2032
156,8,11,15,0,2033
116,235,5,26,1,2034
153,175,1,23,0,2035
0,0,10,0,0,2036
0,0,1,0,1,2037
1,231,1,23,1,2038
-138,83,2,16,0,2039
64,13,1,6,0,2040
0,0,10,0,1,2041
142,78,6,16,0,2042
-173,33,0,17,1,2043
-93,198,0,21,1,2044
0,0,2,0,1,2045
9,252,5,25,0,2046
-234,17,1,23,0,2047
-2,77,10,7,0,2048
-38,59,4,7,0,2049
-92,160,9,18,0,2050
-71,238,8,24,0,2051
0,15,3,1,0,2052
7,4,1,0,0,2053
-13,3,7,1,1,2054
172,2,7,17,1,2055
-149,-21,0,15,0,2056
105,137,6,17,0,2057
-174,-9,1,17,0,2058
-21,205,0,20,1,2059
4,1,4,0,1,2060
8,7,1,1,0,2061
20,49,9,5,1,2062
-60,88,2,10,0,2063
172,99,7,19,0,2064
-4,11,7,1,1,2065
0,0,6,0,1,2066
0,0,2,0,1,2067
56,99,2,11,1,2068
0,0,5,0,1,2069
13,22,5,2,1,2070
64,30,0,7,1,2071
205,-8,2,20,1,2072
137,124,8,18,0,2073
0,0,8,0,0,2074
143,38,10,14,1,2075
-87,7,9,8,1,2076
5,192,9,19,0,2077
-65,238,5,24,1,2078
-5,100,0,10,1,2079
-32,154,4,15,1,2080
-82,230,2,24,0,2081
0,0,9,0,0,2082
0,0,11,0,1,2083
-151,158,8,21,1,2084
-119,68,7,13,0,2085
132,57,7,14,1,2086
21,19,10,2,1,2087
14,201,1,20,1,2088
0,0,8,0,0,2089
-50,17,6,5,0,2090
-152,206,2,25,0,2091
-65,151,6,16,1,2092
-128,129,10,18,0,2093
100,232,0,25,0,2094
218,120,1,24,0,2095
-34,11,1,3,1,2096
-133,131,7,18,1,2097
-70,194,7,20,0,2098
-8,1,8,0,1,2099
108,148,0,18,0,2100
0,52,5,5,0,2101
155,104,4,18,0,2102
0,0,6,0,0,2103
-158,181,3,24,0,2104
0,0,0,0,0,2105
0,0,0,0,0,2106
136,3,3,13,1,2107
155,101,5,18,0,2108
0,0,11,0,1,2109
-46,71,6,8,0,2110
-232,110,10,25,0,2111
0,170,3,17,0,2112
-241,18,3,24,0,2113
198,56,0,20,0,2114
61,38,7,7,1,2115
-189,51,0,19,0,2116
59,153,11,16,1,2117
-113,135,6,17,1,2118
-227,56,5,23,0,2119
195,153,1,24,1,2120
138,131,8,19,0,2121
24,47,8,5,0,2122
0,143,7,14,1,2123
103,230,5,25,0,2124
0,0,4,0,1,2125
102,152,5,18,1,2126
193,163,1,25,1,2127
20,7,4,2,0,2128
140,12,0,14,0,2129
123,-2,0,12,0,2130
181,189,0,26,1,2131
62,135,2,14,1,2132
-4,163,0,16,0,2133
9,25,8,2,0,2134
0,0,4,0,1,2135
156,138,5,20,1,2136
184,356,0,40,0,2137
0,0,6,0,1,2138
72,160,1,17,1,2139
174,64,2,18,0,2140
0,0,6,0,1,2141
0,0,3,0,1,2142
26,295,0,29,1,2143
-68,99,5,12,0,2144
-77,216,0,22,1,2145
-18,63,9,6,1,2146
0,0,7,0,0,2147
230,12,2,23,0,2148
-75,41,6,8,0,2149
0,0,4,0,0,2150
